neurological	 criminal_triples/case_17.txt	 McWilliams ' counsel	 Later asked for	 neurological testing of McWilliams 	 Later, while the parties awaited McWilliams' judicial sentencing hearing, McWilliams' counsel asked for neurological and neuropsychological testing of McWilliams
neutral	 criminal_triples/case_15.txt	 Amendment	 requires	 post-arrest probable cause finding by neutral magistrate 	 In the end, Gerstein stands for the proposition that the Fourth Amendment requires a post-arrest probable cause finding by a neutral magistrate; it says nothing about whether the Fourth Amendment extends beyond that or any other "legal process.
newest	 criminal_triples/case_18.txt	 would step	 is with	 newest version of DSM 	 So the CCA was faced with a choice in Moore: Keeping the relatedness requirement would be inconsistent with the AAIDD's current guidance; dropping it would be out of step with the newest version of the DSM
news	 criminal_triples/case_20.txt	 Many news websites	 are	 also covered 	 Many news websites are also covered by this definition
next	 criminal_triples/case_15.txt	 Manuel	 was released at_time	 next day 	 The County Court immediately granted the request, and Manuel was released the next day
nexus	 criminal_triples/case_16.txt	 courts	 imposed	 nexus requirement 	 We noted that some courts had imposed a " 'nexus' requirement": that the defendant's "act must have a relationship in time, causation, or logic with the judicial proceedings.
night	 criminal_triples/case_17.txt	 Mr. McWilliams	 was impaired on	 night 	 The State introduced a psychologist of its own (Dr. Kirkland) who strenuously disagreed with Dr. Woods's diagnosis and concluded that nothing "indicate[s] that Mr. McWilliams was mentally impaired on the night of the offense.
ninth	 criminal_triples/case_18.txt	 Moore	 failing	 subject in ninth grade 	 After failing every subject in the ninth grade, Moore dropped out of high school
none	 criminal_triples/case_19.txt	 Court	 regrettably mentions	 none 	 The Court regrettably mentions none of this
nonetheless	 criminal_triples/case_14.txt	 he	 nonetheless challenged	 restitution amount 	 When he nonetheless challenged the restitution amount before the Eleventh Circuit, the Government argued that he had forfeited his right to do so by failing to file a second notice of appeal
norm	 criminal_triples/case_17.txt	 norm	 is in	 our adversarial system 	 These limitations are at odds with the defense-expert model, which McWilliams characterizes as "the norm in our adversarial system.
normal	 criminal_triples/case_18.txt	 CCA	 referred in	 normal classrooms during his school career 	 Addressing that question here, the CCA referred to Moore's education in "normal classrooms during his school career," his father's reactions to his academic challenges, and his sister's perceptions of Moore's intellectual abilities
normally	 criminal_triples/case_18.txt	 Disregard	 normally means	 dismiss 	 "Disregard" normally means to dismiss as unworthy of attention, and that is plainly not what the CCA did here
notably	 criminal_triples/case_17.txt	 Dr. Goff	 was	 notably absent 	 Dr. Goff was notably absent from the postconviction proceeding
note	 criminal_triples/case_18.txt	 We	 referred	 only note 	 We referred in Hall to Idaho's capital-sentencing scheme, however, only to note that the State had "passed legislation allowing a defendant to present additional evidence of intellectual disability even when an IQ test score is above 70.
noted	 criminal_triples/case_12.txt	 Court	 once said	 I have previously noted 	 As I have previously noted, this Court once said that delays in execution can produce uncertainty amounting to " 'one of the most horrible feelings to which' " a prisoner " 'can be subjected.' 
notes	 criminal_triples/case_15.txt	 Seventh Circuit	 recounted as	 dissent notes 	 (And as the dissent notes, the Seventh Circuit recounted that he made the same argument in that court
notice	 criminal_triples/case_14.txt	 Petitioner	 filed notice from	 judgment 	 Petitioner filed a notice of appeal from this initial judgment
noticed	 criminal_triples/case_20.txt	 officer	 noticed	 that 	 The officer noticed that a " 'J. R. Gerrard' " had posted the statement quoted above
notices	 criminal_triples/case_14.txt	 appeal notices	 are	 ordinarily required 	 But even assuming, arguendo, that separate appeal notices are ordinarily required, I would hold that Manrique is not barred from appealing the restitution order in the circumstances of this case
notify	 criminal_triples/case_11.txt	 Readers	 notify	 Reporter 	 Readers are requested to notify the Reporter of Decisions, Supreme Court of the United States, Washington, D. C. 20543, of any typographical or other formal errors, in order that corrections may be made before the preliminary print goes to press
noting	 criminal_triples/case_15.txt	 Court	 decided	 noting 	 In Gerstein v. Pugh, 420 U. S. 103, the Court decided that a pretrial detention challenge was governed by the Fourth Amendment, noting that the Fourth Amendment establishes the minimum constitutional "standards and procedures" not just for arrest but also for "detention," id., at 111, and "always has been thought to define" the appropriate process "for seizures of person[s] . . . in criminal cases, including the detention of suspects pending trial," id., at 125, n. 27
now	 criminal_triples/case_12.txt	 Mr. Madison	 is	 now old 	 Mr. Madison is now 67 years old
nullity	 criminal_triples/case_18.txt	 Atkins	 become	 nullity 	 "If the States were to have complete autonomy to define intellectual disability as they wished," we have observed, "Atkins could become a nullity, and the Eighth Amendment's protection of human dignity would not become a reality.
number	 criminal_triples/case_12.txt	 Mr. Madison	 Moreover is one among	 number 	 Moreover, Mr. Madison is one among a growing number of aging prisoners who remain on death row in this country for ever longer periods of time
numerical	 criminal_triples/case_18.txt	 Eighth Amendment	 turns on	 slightest numerical difference in IQ score 	 In concluding that the Eighth Amendment turns on the slightest numerical difference in IQ score, the Court today is just as wrong as the Florida Supreme Court was in Hall
numerous	 criminal_triples/case_13.txt	 case	 has	 numerous depositions 	 This case also has a victim, a second affidavit, numerous depositions, factfinding by a state court, and several decisions from federal judges that provide multiple grounds for denying a COA
o	 criminal_triples/case_18.txt	 o ne	 must on	 must guard against finding 	 As Justice Frankfurter cautioned, "[o]ne must be on guard against finding in personal disapproval a reflection of more or less prevailing condemnation.
object	 criminal_triples/case_16.txt	 verbs	 require	 object 	 The verbs "obstruct" and "impede" require an object
